session_uid,subject_id,session_number,is_practice,source_file,matlab_variable,sex_recorded,n_stored_trials,n_responses,n_counter_raw,feedback_condition,planned_signaled_code,sigma,stimulus_variance,n_hazard_blocks,hazard_block_lengths,Hset_raw,Hset_corrected,tau_raw,hazard_reciprocal_corrected,Hset_reciprocal_corrected,Hset_schedule_matches,reward_raw,penalty_raw,sessionstart_matlab_datenum,session_ind_file_raw,planned_parameters_raw,cp_matches_source_switch,r_matches_source_run,source_left_x,source_left_y,source_right_x,source_right_y
KA3:data4,KA3,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KA3.mat,data4,f,2000,2000,2000,unsignaled,0,10.0,100.0,2,"(1000, 1000)","[[0.9, 0.05], [0.9, 0.05]]","[[0.9, 0.05], [0.9, 0.05]]",[],False,False,True,1.0,20.0,735455.4609889105,5,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.9 , 0.05],
       [0.9 , 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
KG1:data1_practice,KG1,1,True,data/Glaze_Triangles/data_2AFC/raw_data/data_KG1.mat,data1_practice,m,120,120,120,mixed,2,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.7, 0.3], [0.7, 0.3]]","[[0.7, 0.3], [0.7, 0.3]]",[],False,False,True,1.0,20.0,735446.5271017256,6,"{'sigma': 7.0710678118654755, 'signaled': 2, 'Hset': array([[0.7, 0.3],
       [0.7, 0.3]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
KG1:data1,KG1,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KG1.mat,data1,m,2000,2000,2000,mixed,2,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.7, 0.3], [0.7, 0.3]]","[[0.7, 0.3], [0.7, 0.3]]",[],False,False,True,1.0,20.0,735446.529699518,6,"{'sigma': 7.0710678118654755, 'signaled': 2, 'Hset': array([[0.7, 0.3],
       [0.7, 0.3]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
KG1:data2_practice,KG1,2,True,data/Glaze_Triangles/data_2AFC/raw_data/data_KG1.mat,data2_practice,m,120,120,120,signaled,1,7.0710678118654755,50.00000000000001,5,"(24, 24, 24, 24, 24)","[[0.1, 0.3, 0.7, 0.9, 0.5], [0.1, 0.3, 0.7, 0.9, 0.5]]","[[0.1, 0.3, 0.7, 0.9, 0.5], [0.1, 0.3, 0.7, 0.9, 0.5]]",[],False,False,True,1.0,20.0,735448.5842129794,6,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.1, 0.3, 0.7, 0.9, 0.5],
       [0.1, 0.3, 0.7, 0.9, 0.5]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
KG1:data2,KG1,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KG1.mat,data2,m,2000,2000,2000,signaled,1,7.0710678118654755,50.00000000000001,5,"(400, 400, 400, 400, 400)","[[0.1, 0.3, 0.7, 0.9, 0.5], [0.1, 0.3, 0.7, 0.9, 0.5]]","[[0.1, 0.3, 0.7, 0.9, 0.5], [0.1, 0.3, 0.7, 0.9, 0.5]]",[],False,False,True,1.0,20.0,735448.5862280905,6,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.1, 0.3, 0.7, 0.9, 0.5],
       [0.1, 0.3, 0.7, 0.9, 0.5]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
KG1:data3_practice,KG1,3,True,data/Glaze_Triangles/data_2AFC/raw_data/data_KG1.mat,data3_practice,m,120,120,120,unsignaled,0,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.05, 0.1], [0.05, 0.1]]","[[0.05, 0.1], [0.05, 0.1]]",[],False,False,True,1.0,20.0,735451.5256771002,6,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.05, 0.1 ],
       [0.05, 0.1 ]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
KG1:data3,KG1,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KG1.mat,data3,m,2000,2000,2000,unsignaled,0,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.05, 0.1], [0.05, 0.1]]","[[0.05, 0.1], [0.05, 0.1]]",[],False,False,True,1.0,20.0,735451.5279166884,6,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.05, 0.1 ],
       [0.05, 0.1 ]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
KG1:data4_practice,KG1,4,True,data/Glaze_Triangles/data_2AFC/raw_data/data_KG1.mat,data4_practice,m,120,120,120,mixed,2,10.0,100.0,2,"(60, 60)","[[0.1, 0.3], [0.1, 0.3]]","[[0.1, 0.3], [0.1, 0.3]]",[],False,False,True,1.0,20.0,735452.5071997788,6,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.1, 0.3],
       [0.1, 0.3]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
KG1:data4,KG1,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KG1.mat,data4,m,2000,2000,2000,mixed,2,10.0,100.0,2,"(1000, 1000)","[[0.1, 0.3], [0.1, 0.3]]","[[0.1, 0.3], [0.1, 0.3]]",[],False,False,True,1.0,20.0,735452.5124566928,6,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.1, 0.3],
       [0.1, 0.3]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
KG1:data5_practice,KG1,5,True,data/Glaze_Triangles/data_2AFC/raw_data/data_KG1.mat,data5_practice,m,120,120,120,signaled,1,10.0,100.0,2,"(60, 60)","[[0.5, 0.1], [0.5, 0.1]]","[[0.5, 0.1], [0.5, 0.1]]",[],False,False,True,1.0,20.0,735453.5910813583,6,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.5, 0.1],
       [0.5, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
KG1:data5,KG1,5,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KG1.mat,data5,m,2000,2000,2000,signaled,1,10.0,100.0,2,"(1000, 1000)","[[0.5, 0.1], [0.5, 0.1]]","[[0.5, 0.1], [0.5, 0.1]]",[],False,False,True,1.0,20.0,735453.5928958155,6,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.5, 0.1],
       [0.5, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
KK2:data1,KK2,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KK2.mat,data1,f,2000,2000,2000,signaled,1,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.1, 0.3, 0.5, 0.7, 0.8999999999999999], [0.1, 0.3, 0.5, 0.7, 0.8999999999999999]]","[[0.1, 0.3, 0.5, 0.7, 0.8999999999999999], [0.1, 0.3, 0.5, 0.7, 0.8999999999999999]]","[[10.0, 3.3333333333333335, 2.0, 1.4285714285714286, 1.1111111111111112], [10.0, 3.3333333333333335, 2.0, 1.4285714285714286, 1.1111111111111112]]",False,False,True,,,,5,"{'tau': array([[10.        ,  3.33333333,  2.        ,  1.42857143,  1.11111111],
       [10.        ,  3.33333333,  2.        ,  1.42857143,  1.11111111]]), 'signaled': 1, 'sigma': 10, 'Hset': array([[0.1, 0.3, 0.5, 0.7, 0.9],
       [0.1, 0.3, 0.5, 0.7, 0.9]])}",True,True,34.5,27.5,64.5,27.5
KK2:data2,KK2,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KK2.mat,data2,f,2000,2000,2000,signaled,1,12.24744871391589,150.0,5,"(400, 400, 400, 400, 400)","[[0.5, 0.3, 0.7, 0.8999999999999999, 0.1], [0.5, 0.3, 0.7, 0.8999999999999999, 0.1]]","[[0.5, 0.3, 0.7, 0.8999999999999999, 0.1], [0.5, 0.3, 0.7, 0.8999999999999999, 0.1]]","[[2.0, 3.3333333333333335, 1.4285714285714286, 1.1111111111111112, 10.0], [2.0, 3.3333333333333335, 1.4285714285714286, 1.1111111111111112, 10.0]]",False,False,True,,,,5,"{'tau': array([[ 2.        ,  3.33333333,  1.42857143,  1.11111111, 10.        ],
       [ 2.        ,  3.33333333,  1.42857143,  1.11111111, 10.        ]]), 'signaled': 1, 'sigma': 12.24744871391589, 'Hset': array([[0.5, 0.3, 0.7, 0.9, 0.1],
       [0.5, 0.3, 0.7, 0.9, 0.1]])}",True,True,34.5,27.5,64.5,27.5
KK2:data3,KK2,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KK2.mat,data3,f,2000,2000,2000,unsignaled,0,12.24744871391589,150.0,5,"(400, 400, 400, 400, 400)","[[0.8999999999999999, 0.3, 0.5, 0.7, 0.1], [0.8999999999999999, 0.3, 0.5, 0.7, 0.1]]","[[0.8999999999999999, 0.3, 0.5, 0.7, 0.1], [0.8999999999999999, 0.3, 0.5, 0.7, 0.1]]","[[1.1111111111111112, 3.3333333333333335, 2.0, 1.4285714285714286, 10.0], [1.1111111111111112, 3.3333333333333335, 2.0, 1.4285714285714286, 10.0]]",False,False,True,,,,5,"{'tau': array([[ 1.11111111,  3.33333333,  2.        ,  1.42857143, 10.        ],
       [ 1.11111111,  3.33333333,  2.        ,  1.42857143, 10.        ]]), 'signaled': 0, 'sigma': 12.24744871391589, 'Hset': array([[0.9, 0.3, 0.5, 0.7, 0.1],
       [0.9, 0.3, 0.5, 0.7, 0.1]])}",True,True,34.5,27.5,64.5,27.5
KK2:data4,KK2,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_KK2.mat,data4,f,2000,2000,2000,unsignaled,0,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.8999999999999999, 0.7, 0.1, 0.5, 0.3], [0.8999999999999999, 0.7, 0.1, 0.5, 0.3]]","[[0.8999999999999999, 0.7, 0.1, 0.5, 0.3], [0.8999999999999999, 0.7, 0.1, 0.5, 0.3]]","[[1.1111111111111112, 1.4285714285714286, 10.0, 2.0, 3.3333333333333335], [1.1111111111111112, 1.4285714285714286, 10.0, 2.0, 3.3333333333333335]]",False,False,True,,,,5,"{'tau': array([[ 1.11111111,  1.42857143, 10.        ,  2.        ,  3.33333333],
       [ 1.11111111,  1.42857143, 10.        ,  2.        ,  3.33333333]]), 'signaled': 0, 'sigma': 10, 'Hset': array([[0.9, 0.7, 0.1, 0.5, 0.3],
       [0.9, 0.7, 0.1, 0.5, 0.3]])}",True,True,34.5,27.5,64.5,27.5
MA:data1,MA,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MA.mat,data1,m,2000,2000,2000,signaled,1,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.5, 0.3, 0.1, 0.8999999999999999, 0.7], [0.5, 0.3, 0.1, 0.8999999999999999, 0.7]]","[[0.5, 0.3, 0.1, 0.8999999999999999, 0.7], [0.5, 0.3, 0.1, 0.8999999999999999, 0.7]]","[[2.0, 3.3333333333333335, 10.0, 1.1111111111111112, 1.4285714285714286], [2.0, 3.3333333333333335, 10.0, 1.1111111111111112, 1.4285714285714286]]",False,False,True,,,,7,"{'tau': array([[ 2.        ,  3.33333333, 10.        ,  1.11111111,  1.42857143],
       [ 2.        ,  3.33333333, 10.        ,  1.11111111,  1.42857143]]), 'signaled': 1, 'sigma': 10, 'Hset': array([[0.5, 0.3, 0.1, 0.9, 0.7],
       [0.5, 0.3, 0.1, 0.9, 0.7]])}",True,True,34.5,27.5,64.5,27.5
MA:data2,MA,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MA.mat,data2,m,2000,2000,2000,mixed,2,10.0,100.0,2,"(1000, 1000)","[[0.7, 0.1], [0.7, 0.1]]","[[0.7, 0.1], [0.7, 0.1]]","[[1.4285714285714286, 10.0], [1.4285714285714286, 10.0]]",False,False,True,,,,7,"{'tau': array([[ 1.42857143, 10.        ],
       [ 1.42857143, 10.        ]]), 'signaled': 2, 'sigma': 10, 'Hset': array([[0.7, 0.1],
       [0.7, 0.1]])}",True,True,34.5,27.0,64.5,27.0
MA:data3,MA,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MA.mat,data3,m,2000,2000,2000,mixed,2,12.24744871391589,150.0,2,"(1000, 1000)","[[0.05, 0.9500000000000001], [0.05, 0.9500000000000001]]","[[0.05, 0.9500000000000001], [0.05, 0.9500000000000001]]","[[20.0, 1.0526315789473684], [20.0, 1.0526315789473684]]",False,False,True,,,,7,"{'tau': array([[20.        ,  1.05263158],
       [20.        ,  1.05263158]]), 'signaled': 2, 'sigma': 12.24744871391589, 'Hset': array([[0.05, 0.95],
       [0.05, 0.95]])}",True,True,34.5,27.0,64.5,27.0
MA:data4,MA,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MA.mat,data4,m,2000,2000,2000,unsignaled,0,12.24744871391589,150.0,2,"(1000, 1000)","[[0.5, 0.05], [0.5, 0.05]]","[[0.5, 0.05], [0.5, 0.05]]","[[2, 20], [2, 20]]",False,False,True,,,735413.594420782,7,"{'tau': array([[ 2, 20],
       [ 2, 20]], dtype=uint8), 'signaled': 0, 'sigma': 12.24744871391589, 'Hset': array([[0.5 , 0.05],
       [0.5 , 0.05]])}",True,True,34.5,28.5,64.5,28.5
MA:data5_practice,MA,5,True,data/Glaze_Triangles/data_2AFC/raw_data/data_MA.mat,data5_practice,m,120,120,120,signaled,1,10.0,100.0,2,"(60, 60)","[[0.3, 0.7], [0.3, 0.7]]","[[0.3, 0.7], [0.3, 0.7]]",[],False,False,True,2.0,20.0,735424.5871253234,7,"{'tau': array([], dtype=float64), 'signaled': 1, 'sigma': 10, 'Hset': array([[0.3, 0.7],
       [0.3, 0.7]])}",True,True,34.5,28.5,64.5,28.5
MA:data5,MA,5,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MA.mat,data5,m,2000,2000,2000,signaled,1,10.0,100.0,2,"(1000, 1000)","[[0.3, 0.7], [0.3, 0.7]]","[[0.3, 0.7], [0.3, 0.7]]",[],False,False,True,2.0,20.0,735424.5893269964,7,"{'tau': array([], dtype=float64), 'signaled': 1, 'sigma': 10, 'Hset': array([[0.3, 0.7],
       [0.3, 0.7]])}",True,True,34.5,28.5,64.5,28.5
MA:data6_practice,MA,6,True,data/Glaze_Triangles/data_2AFC/raw_data/data_MA.mat,data6_practice,m,120,120,120,unsignaled,0,12.24744871391589,150.0,5,"(24, 24, 24, 24, 24)","[[0.1, 0.7, 0.3, 0.5, 0.9], [0.1, 0.7, 0.3, 0.5, 0.9]]","[[0.1, 0.7, 0.3, 0.5, 0.9], [0.1, 0.7, 0.3, 0.5, 0.9]]",[],False,False,True,2.0,20.0,735434.7121231485,7,"{'tau': array([], dtype=float64), 'signaled': 0, 'sigma': 12.24744871391589, 'Hset': array([[0.1, 0.7, 0.3, 0.5, 0.9],
       [0.1, 0.7, 0.3, 0.5, 0.9]])}",True,True,34.5,28.5,64.5,28.5
MA:data6,MA,6,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MA.mat,data6,m,2000,2000,2000,unsignaled,0,12.24744871391589,150.0,5,"(400, 400, 400, 400, 400)","[[0.1, 0.7, 0.3, 0.5, 0.9], [0.1, 0.7, 0.3, 0.5, 0.9]]","[[0.1, 0.7, 0.3, 0.5, 0.9], [0.1, 0.7, 0.3, 0.5, 0.9]]",[],False,False,True,2.0,20.0,735434.7138240652,7,"{'tau': array([], dtype=float64), 'signaled': 0, 'sigma': 12.24744871391589, 'Hset': array([[0.1, 0.7, 0.3, 0.5, 0.9],
       [0.1, 0.7, 0.3, 0.5, 0.9]])}",True,True,34.5,28.5,64.5,28.5
MH1:data1_practice,MH1,1,True,data/Glaze_Triangles/data_2AFC/raw_data/data_MH1.mat,data1_practice,f,120,120,120,signaled,1,10.0,100.0,2,"(60, 60)","[[0.95, 0.05], [0.95, 0.05]]","[[0.95, 0.05], [0.95, 0.05]]",[],False,False,True,1.0,20.0,735425.6530016673,7,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.95, 0.05],
       [0.95, 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
MH1:data1,MH1,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MH1.mat,data1,f,2000,2000,2000,signaled,1,10.0,100.0,2,"(1000, 1000)","[[0.95, 0.05], [0.95, 0.05]]","[[0.95, 0.05], [0.95, 0.05]]",[],False,False,True,1.0,20.0,735425.6573518078,7,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.95, 0.05],
       [0.95, 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
MH1:data2_practice,MH1,2,True,data/Glaze_Triangles/data_2AFC/raw_data/data_MH1.mat,data2_practice,f,120,120,120,signaled,1,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.95, 0.05], [0.95, 0.05]]","[[0.95, 0.05], [0.95, 0.05]]",[],False,False,True,1.0,20.0,735440.3479742992,7,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.95, 0.05],
       [0.95, 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
MH1:data2,MH1,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MH1.mat,data2,f,2000,2000,2000,signaled,1,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.95, 0.05], [0.95, 0.05]]","[[0.95, 0.05], [0.95, 0.05]]",[],False,False,True,1.0,20.0,735440.3506784389,7,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.95, 0.05],
       [0.95, 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
MH1:data3_practice,MH1,3,True,data/Glaze_Triangles/data_2AFC/raw_data/data_MH1.mat,data3_practice,f,120,120,120,unsignaled,0,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.7, 0.05], [0.7, 0.05]]","[[0.7, 0.05], [0.7, 0.05]]",[],False,False,True,1.0,20.0,735440.7120476103,7,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.7 , 0.05],
       [0.7 , 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
MH1:data3,MH1,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MH1.mat,data3,f,2000,2000,2000,unsignaled,0,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.7, 0.05], [0.7, 0.05]]","[[0.7, 0.05], [0.7, 0.05]]",[],False,False,True,1.0,20.0,735440.7144313414,7,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.7 , 0.05],
       [0.7 , 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
MH1:data4_practice,MH1,4,True,data/Glaze_Triangles/data_2AFC/raw_data/data_MH1.mat,data4_practice,f,120,120,120,mixed,2,10.0,100.0,2,"(60, 60)","[[0.3, 0.95], [0.3, 0.95]]","[[0.3, 0.95], [0.3, 0.95]]",[],False,False,True,1.0,20.0,735441.3470668985,7,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.3 , 0.95],
       [0.3 , 0.95]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
MH1:data4,MH1,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MH1.mat,data4,f,2000,2000,2000,mixed,2,10.0,100.0,2,"(1000, 1000)","[[0.3, 0.95], [0.3, 0.95]]","[[0.3, 0.95], [0.3, 0.95]]",[],False,False,True,1.0,20.0,735441.3498321435,7,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.3 , 0.95],
       [0.3 , 0.95]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
MH1:data5_practice,MH1,5,True,data/Glaze_Triangles/data_2AFC/raw_data/data_MH1.mat,data5_practice,f,120,120,120,mixed,2,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.1, 0.3], [0.1, 0.3]]","[[0.1, 0.3], [0.1, 0.3]]",[],False,False,True,1.0,20.0,735444.3524812318,7,"{'sigma': 7.0710678118654755, 'signaled': 2, 'Hset': array([[0.1, 0.3],
       [0.1, 0.3]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
MH1:data5,MH1,5,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MH1.mat,data5,f,2000,2000,2000,mixed,2,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.1, 0.3], [0.1, 0.3]]","[[0.1, 0.3], [0.1, 0.3]]",[],False,False,True,1.0,20.0,735444.3550142854,7,"{'sigma': 7.0710678118654755, 'signaled': 2, 'Hset': array([[0.1, 0.3],
       [0.1, 0.3]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
MH1:data6_practice,MH1,6,True,data/Glaze_Triangles/data_2AFC/raw_data/data_MH1.mat,data6_practice,f,120,120,120,unsignaled,0,10.0,100.0,2,"(60, 60)","[[0.5, 0.1], [0.5, 0.1]]","[[0.5, 0.1], [0.5, 0.1]]",[],False,False,True,1.0,20.0,735445.3531141594,7,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.5, 0.1],
       [0.5, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
MH1:data6,MH1,6,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MH1.mat,data6,f,2000,2000,2000,unsignaled,0,10.0,100.0,2,"(1000, 1000)","[[0.5, 0.1], [0.5, 0.1]]","[[0.5, 0.1], [0.5, 0.1]]",[],False,False,True,1.0,20.0,735445.3551672897,7,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.5, 0.1],
       [0.5, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
ML1:data1_practice,ML1,1,True,data/Glaze_Triangles/data_2AFC/raw_data/data_ML1.mat,data1_practice,f,120,120,120,signaled,1,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.05, 0.95], [0.05, 0.95]]","[[0.05, 0.95], [0.05, 0.95]]",[],False,False,True,1.0,20.0,735448.4054837738,3,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.05, 0.95],
       [0.05, 0.95]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
ML1:data1,ML1,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_ML1.mat,data1,f,2000,2000,2000,signaled,1,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.05, 0.95], [0.05, 0.95]]","[[0.05, 0.95], [0.05, 0.95]]",[],False,False,True,1.0,20.0,735448.4081906816,3,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.05, 0.95],
       [0.05, 0.95]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
ML1:data2_practice,ML1,2,True,data/Glaze_Triangles/data_2AFC/raw_data/data_ML1.mat,data2_practice,f,120,120,120,unsignaled,0,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.9, 0.05], [0.9, 0.05]]","[[0.9, 0.05], [0.9, 0.05]]",[],False,False,True,1.0,20.0,735455.4019545635,3,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.9 , 0.05],
       [0.9 , 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
ML1:data2,ML1,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_ML1.mat,data2,f,2000,2000,2000,unsignaled,0,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.9, 0.05], [0.9, 0.05]]","[[0.9, 0.05], [0.9, 0.05]]",[],False,False,True,1.0,20.0,735455.4039338653,3,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.9 , 0.05],
       [0.9 , 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
MM:data1,MM,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MM.mat,data1,f,2000,2000,2000,signaled,1,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.1, 0.7, 0.3, 0.5, 0.8999999999999999], [0.1, 0.7, 0.3, 0.5, 0.8999999999999999]]","[[0.1, 0.7, 0.3, 0.5, 0.8999999999999999], [0.1, 0.7, 0.3, 0.5, 0.8999999999999999]]","[[10.0, 1.4285714285714286, 3.3333333333333335, 2.0, 1.1111111111111112], [10.0, 1.4285714285714286, 3.3333333333333335, 2.0, 1.1111111111111112]]",False,False,True,,,,5,"{'tau': array([[10.        ,  1.42857143,  3.33333333,  2.        ,  1.11111111],
       [10.        ,  1.42857143,  3.33333333,  2.        ,  1.11111111]]), 'signaled': 1, 'sigma': 10, 'Hset': array([[0.1, 0.7, 0.3, 0.5, 0.9],
       [0.1, 0.7, 0.3, 0.5, 0.9]])}",True,True,34.5,27.0,64.5,27.0
MM:data2,MM,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MM.mat,data2,f,2000,2000,2000,signaled,1,12.24744871391589,150.0,5,"(400, 400, 400, 400, 400)","[[0.7, 0.1, 0.3, 0.5, 0.8999999999999999], [0.7, 0.1, 0.3, 0.5, 0.8999999999999999]]","[[0.7, 0.1, 0.3, 0.5, 0.8999999999999999], [0.7, 0.1, 0.3, 0.5, 0.8999999999999999]]","[[1.4285714285714286, 10.0, 3.3333333333333335, 2.0, 1.1111111111111112], [1.4285714285714286, 10.0, 3.3333333333333335, 2.0, 1.1111111111111112]]",False,False,True,,,,5,"{'tau': array([[ 1.42857143, 10.        ,  3.33333333,  2.        ,  1.11111111],
       [ 1.42857143, 10.        ,  3.33333333,  2.        ,  1.11111111]]), 'signaled': 1, 'sigma': 12.24744871391589, 'Hset': array([[0.7, 0.1, 0.3, 0.5, 0.9],
       [0.7, 0.1, 0.3, 0.5, 0.9]])}",True,True,34.5,27.5,64.5,27.5
MM:data3,MM,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MM.mat,data3,f,2000,2000,2000,mixed,2,10.0,100.0,2,"(1000, 1000)","[[0.8999999999999999, 0.1], [0.8999999999999999, 0.1]]","[[0.8999999999999999, 0.1], [0.8999999999999999, 0.1]]","[[1.1111111111111112, 10.0], [1.1111111111111112, 10.0]]",False,False,True,,,,5,"{'tau': array([[ 1.11111111, 10.        ],
       [ 1.11111111, 10.        ]]), 'signaled': 2, 'sigma': 10, 'Hset': array([[0.9, 0.1],
       [0.9, 0.1]])}",True,True,34.5,27.0,64.5,27.0
MM:data4,MM,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_MM.mat,data4,f,2000,2000,2000,mixed,2,12.24744871391589,150.0,2,"(1000, 1000)","[[0.1, 0.8999999999999999], [0.1, 0.8999999999999999]]","[[0.1, 0.8999999999999999], [0.1, 0.8999999999999999]]","[[10.0, 1.1111111111111112], [10.0, 1.1111111111111112]]",False,False,True,,,,5,"{'tau': array([[10.        ,  1.11111111],
       [10.        ,  1.11111111]]), 'signaled': 2, 'sigma': 12.24744871391589, 'Hset': array([[0.1, 0.9],
       [0.1, 0.9]])}",True,True,34.5,27.0,64.5,27.0
MM5:data1_practice,MM5,1,True,data/Glaze_Triangles/data_2AFC/raw_data/data_MM5.mat,data1_practice,f,120,120,120,mixed,2,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.1, 0.7], [0.1, 0.7]]","[[0.1, 0.7], [0.1, 0.7]]",[],False,False,True,1.0,20.0,735444.5298741934,5,"{'sigma': 7.0710678118654755, 'signaled': 2, 'Hset': array([[0.1, 0.7],
       [0.1, 0.7]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
